Discriminant ? Level ? w_m ? Genus ? Elliptic Point Counts
38 ? 37 ? 37 ? 29 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 37 ? 38 ? 26 ? <2, 14>,<3, 0>,<4, 0>,<6, 0> 
38 ? 37 ? 74 ? 24 ? <2, 22>,<3, 0>,<4, 0>,<6, 0> 
38 ? 37 ? 703 ? 29 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 37 ? 1406 ? 18 ? <2, 46>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 1 ? 85 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 39 ? 2 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 3 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 6 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 13 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 19 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 26 ? 37 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 38 ? 37 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 39 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 57 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 78 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 114 ? 39 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 247 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 494 ? 29 ? <2, 56>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 741 ? 37 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
38 ? 39 ? 1482 ? 37 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
38 ? 41 ? 1 ? 63 ? [ 2, 4 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 41 ? 2 ? 31 ? <2, 0>,<3, 0>,<4, 4>,<6, 0> 
38 ? 41 ? 19 ? 32 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 41 ? 38 ? 32 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 41 ? 41 ? 32 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
38 ? 41 ? 82 ? 30 ? <2, 10>,<3, 0>,<4, 0>,<6, 0> 
38 ? 41 ? 779 ? 27 ? <2, 22>,<3, 0>,<4, 0>,<6, 0> 
38 ? 41 ? 1558 ? 29 ? <2, 14>,<3, 0>,<4, 0>,<6, 0> 
38 ? 43 ? 1 ? 67 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 43 ? 2 ? 34 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 43 ? 19 ? 33 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 43 ? 38 ? 34 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 43 ? 43 ? 33 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 43 ? 86 ? 34 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 43 ? 817 ? 31 ? <2, 12>,<3, 0>,<4, 0>,<6, 0> 
38 ? 43 ? 1634 ? 18 ? <2, 64>,<3, 0>,<4, 0>,<6, 0> 
38 ? 47 ? 1 ? 73 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
38 ? 47 ? 2 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 47 ? 19 ? 36 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
38 ? 47 ? 38 ? 34 ? <2, 12>,<3, 0>,<4, 0>,<6, 0> 
38 ? 47 ? 47 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 47 ? 94 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
38 ? 47 ? 893 ? 30 ? <2, 28>,<3, 0>,<4, 0>,<6, 0> 
38 ? 47 ? 1786 ? 32 ? <2, 20>,<3, 0>,<4, 0>,<6, 0> 
39 ? 1 ? 1 ? 3 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 1 ? 3 ? 2 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 1 ? 13 ? 1 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
39 ? 1 ? 39 ? 0 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 2 ? 1 ? 7 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 2 ? 2 ? 4 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 2 ? 3 ? 4 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 2 ? 6 ? 3 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
39 ? 2 ? 13 ? 3 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
39 ? 2 ? 26 ? 4 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 2 ? 39 ? 0 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 2 ? 78 ? 3 ? <2, 4>,<3, 0>,<4, 0>,<6, 0> 
39 ? 5 ? 1 ? 13 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 5 ? 3 ? 7 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 5 ? 5 ? 7 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 5 ? 13 ? 7 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 5 ? 15 ? 5 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 5 ? 39 ? 3 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 5 ? 65 ? 7 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 5 ? 195 ? 3 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 7 ? 1 ? 17 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 7 ? 3 ? 9 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 7 ? 7 ? 7 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 7 ? 13 ? 7 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 7 ? 21 ? 7 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 7 ? 39 ? 9 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 7 ? 91 ? 5 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 7 ? 273 ? 7 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 1 ? 37 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 10 ? 2 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 3 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 5 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 6 ? 17 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 10 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 13 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 15 ? 15 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 26 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 30 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 39 ? 11 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 65 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 78 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 130 ? 17 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 195 ? 13 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 10 ? 390 ? 15 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 11 ? 1 ? 25 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 11 ? 3 ? 13 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 11 ? 11 ? 13 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 11 ? 13 ? 11 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 11 ? 33 ? 11 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 11 ? 39 ? 9 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 11 ? 143 ? 13 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 11 ? 429 ? 9 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 1 ? 49 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 14 ? 2 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 3 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 6 ? 23 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 7 ? 21 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 13 ? 23 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 14 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 21 ? 23 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 26 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 39 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 42 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 78 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 91 ? 19 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 182 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 273 ? 23 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 14 ? 546 ? 19 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 17 ? 1 ? 37 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 17 ? 3 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 17 ? 13 ? 17 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 17 ? 17 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 17 ? 39 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 17 ? 51 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 17 ? 221 ? 19 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 17 ? 663 ? 11 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 19 ? 1 ? 41 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 19 ? 3 ? 21 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 19 ? 13 ? 19 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 19 ? 19 ? 17 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 19 ? 39 ? 21 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 19 ? 57 ? 19 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 19 ? 247 ? 15 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 19 ? 741 ? 15 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 1 ? 73 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 22 ? 2 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 3 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 6 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 11 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 13 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 22 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 26 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 33 ? 35 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 39 ? 29 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 66 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 78 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 143 ? 37 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 286 ? 31 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 429 ? 33 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 22 ? 858 ? 33 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 23 ? 1 ? 49 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 23 ? 3 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 23 ? 13 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 23 ? 23 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 23 ? 39 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 23 ? 69 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 23 ? 299 ? 25 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 23 ? 897 ? 21 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 29 ? 1 ? 61 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 29 ? 3 ? 31 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 29 ? 13 ? 29 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 29 ? 29 ? 31 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 29 ? 39 ? 31 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 29 ? 87 ? 31 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 29 ? 377 ? 31 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 29 ? 1131 ? 23 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 31 ? 1 ? 65 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 31 ? 3 ? 33 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 31 ? 13 ? 31 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 31 ? 31 ? 27 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 31 ? 39 ? 33 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 31 ? 93 ? 31 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 31 ? 403 ? 29 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 31 ? 1209 ? 23 ? <2, 40>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 1 ? 109 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 34 ? 2 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 3 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 6 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 13 ? 53 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 17 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 26 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 34 ? 51 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 39 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 51 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 78 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 102 ? 53 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 221 ? 55 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 442 ? 51 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 663 ? 39 ? <2, 64>,<3, 0>,<4, 0>,<6, 0> 
39 ? 34 ? 1326 ? 45 ? <2, 40>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 1 ? 97 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 35 ? 3 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 5 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 7 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 13 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 15 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 21 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 35 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 39 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 65 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 91 ? 41 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 105 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 195 ? 41 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 273 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 455 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 35 ? 1365 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 37 ? 1 ? 77 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 37 ? 3 ? 39 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 37 ? 13 ? 39 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 37 ? 37 ? 37 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 37 ? 39 ? 39 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 37 ? 111 ? 31 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 37 ? 481 ? 31 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 37 ? 1443 ? 31 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 1 ? 121 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 38 ? 2 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 3 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 6 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 13 ? 59 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 19 ? 55 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 26 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 38 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 39 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 57 ? 59 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 78 ? 59 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 114 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 247 ? 49 ? <2, 48>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 494 ? 61 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 741 ? 55 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 38 ? 1482 ? 55 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
39 ? 41 ? 1 ? 85 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 41 ? 3 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 41 ? 13 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 41 ? 39 ? 39 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 41 ? 41 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 41 ? 123 ? 39 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 41 ? 533 ? 43 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 41 ? 1599 ? 25 ? <2, 72>,<3, 0>,<4, 0>,<6, 0> 
39 ? 43 ? 1 ? 89 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 43 ? 3 ? 45 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 43 ? 13 ? 45 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 43 ? 39 ? 41 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 43 ? 43 ? 45 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 43 ? 129 ? 45 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 43 ? 559 ? 29 ? <2, 64>,<3, 0>,<4, 0>,<6, 0> 
39 ? 43 ? 1677 ? 41 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 1 ? 145 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 46 ? 2 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 3 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 6 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 13 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 23 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 26 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 39 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 46 ? 69 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 69 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 78 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 138 ? 69 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 299 ? 73 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 598 ? 69 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 897 ? 69 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 46 ? 1794 ? 65 ? <2, 32>,<3, 0>,<4, 0>,<6, 0> 
39 ? 47 ? 1 ? 97 ? [ 2, 0 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
39 ? 47 ? 3 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 47 ? 13 ? 47 ? <2, 8>,<3, 0>,<4, 0>,<6, 0> 
39 ? 47 ? 39 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 47 ? 47 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 47 ? 141 ? 45 ? <2, 16>,<3, 0>,<4, 0>,<6, 0> 
39 ? 47 ? 611 ? 49 ? <2, 0>,<3, 0>,<4, 0>,<6, 0> 
39 ? 47 ? 1833 ? 43 ? <2, 24>,<3, 0>,<4, 0>,<6, 0> 
46 ? 1 ? 1 ? 1 ? [ 2, 2 ],[ 3, 4 ],[ 4, 0 ],[ 6, 0 ] 
46 ? 1 ? 2 ? 0 ? <2, 2>,<3, 2>,<4, 2>,<6, 0> 
46 ? 1 ? 23 ? 1 ? <2, 1>,<3, 2>,<4, 0>,<6, 0> 
46 ? 1 ? 46 ? 0 ? <2, 5>,<3, 4>,<4, 0>,<6, 0> 
46 ? 3 ? 1 ? 7 ? [ 2, 0 ],[ 3, 4 ],[ 4, 0 ],[ 6, 0 ] 
46 ? 3 ? 2 ? 3 ? <2, 4>,<3, 2>,<4, 0>,<6, 0> 
46 ? 3 ? 3 ? 3 ? <2, 0>,<3, 0>,<4, 0>,<6, 4> 
46 ? 3 ? 6 ? 3 ? <2, 4>,<3, 4>,<4, 0>,<6, 0> 
46 ? 3 ? 23 ? 4 ? <2, 0>,<3, 2>,<4, 0>,<6, 0> 
46 ? 3 ? 46 ? 4 ? <2, 0>,<3, 4>,<4, 0>,<6, 0> 
46 ? 3 ? 69 ? 2 ? <2, 8>,<3, 4>,<4, 0>,<6, 0> 
46 ? 3 ? 138 ? 2 ? <2, 8>,<3, 4>,<4, 0>,<6, 0> 
46 ? 5 ? 1 ? 11 ? [ 2, 4 ],[ 3, 0 ],[ 4, 0 ],[ 6, 0 ] 
46 ? 5 ? 2 ? 5 ? <2, 0>,<3, 0>,<4, 4>,<6, 0> 
46 ? 5 ? 5 ? 6 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
46 ? 5 ? 10 ? 6 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
46 ? 5 ? 23 ? 6 ? <2, 2>,<3, 0>,<4, 0>,<6, 0> 
46 ? 5 ? 46 ? 4 ? <2, 10>,<3, 0>,<4, 0>,<6, 0> 
